,sr,irstp,miu_period,Utility 2055,Utility 2105,Utility 2155,Utility 2205,Utility 2305,Total Aggregated Utility
576,0.22559320267762886,0.010499999999999999,14,3005.088185288126,2529.2098087344816,1475.1722181646926,757.5895571349959,193.95112202273742,2256.3094101385027
577,0.1724282714160377,0.010499999999999999,15,3016.2664778674016,2520.8013363062664,1463.0148566387281,752.3547963183812,193.02714727417657,2254.8189033216613
578,0.26682284397325096,0.010499999999999999,6,2975.207552393801,2529.2512667364363,1485.0447359295695,761.7474477106451,194.69051599083775,2249.372064069741
579,0.18877577855933844,0.010499999999999999,14,3013.061887694565,2524.467426377969,1468.2013191378014,754.8506748560594,193.47474215672352,2256.1664035870567
580,0.2312912986381697,0.010499999999999999,10,3000.3778435973027,2527.7989447685018,1479.0077145431128,759.3517305530473,194.26193113494625,2255.606365774096
581,0.19787729428049824,0.010499999999999999,14,3011.301319976235,2526.099929186129,1470.3836668373349,755.735990630448,193.63102445898573,2256.537228266958
582,0.2412973129923266,0.010499999999999999,6,2982.716301017502,2529.752522154245,1483.0185114213352,760.8847047749307,194.53876184775947,2251.747554514621
583,0.2375736288054875,0.010499999999999999,11,2999.954466236573,2528.840236454501,1479.0174410081927,759.3785951315193,194.26695865228808,2255.527116893575
584,0.20630048772663248,0.010499999999999999,13,3009.0412684262383,2527.171522398186,1472.7490398253242,756.7776347184893,193.81203377707863,2256.6488118196385
585,0.2564885436351803,0.010499999999999999,5,2966.080987700867,2531.1347625866533,1485.014336421815,761.6948793920258,194.68473160768184,2248.5491151095607
586,0.25641977749527045,0.010499999999999999,8,2989.1133071606487,2527.2749249988683,1483.0293805578435,760.9637886158915,194.5476167435708,2252.728273103975
587,0.24512327558647604,0.010499999999999999,12,2998.782132573231,2529.4255068517564,1479.0564998410614,759.4027366170562,194.27233887104882,2255.1605568231907
588,0.2388641759035268,0.010499999999999999,5,2971.097595579417,2531.121823749006,1483.3651015364605,761.0009774909845,194.56248815608714,2249.965386356805
589,0.24534052425315386,0.010499999999999999,5,2969.3128964092857,2531.238675206396,1484.0529972440133,761.2881349018753,194.61310715021932,2249.5172770295844
590,0.2452206696064763,0.010499999999999999,10,2996.6476955763555,2528.151950247109,1480.5892340500536,760.0100142543712,194.3777584694588,2254.733737695829
591,0.2217276103944639,0.010499999999999999,15,3006.426128755977,2529.0080621133147,1474.1471719023289,756.7181558353503,193.78684636274068,2256.319317173272
