Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
83970,2.0,7809.896516451796,0.0,1.0,1.0,4.0,0.0,0.0,742.0,153970,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
76701,1.0,4951.580002346858,1.0,0.0,1.0,1.0,0.0,2.0,934.0,146701,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
73884,0.0,8258.942564691417,0.0,2.0,0.0,3.0,2.0,0.0,851.0,143884,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
83027,1.0,6558.438187383254,1.0,2.0,0.0,1.0,2.0,0.0,786.0,153027,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
71180,2.0,9275.304203686348,0.0,1.0,1.0,5.0,1.0,2.0,853.0,141180,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
74004,1.0,5864.424926054534,1.0,2.0,0.0,1.0,1.0,2.0,66.0,144004,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
72440,1.0,7719.126530261827,1.0,2.0,1.0,0.0,2.0,1.0,166.0,142440,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
71495,2.0,9193.03646493798,1.0,1.0,0.0,5.0,0.0,1.0,258.0,141495,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
83026,1.0,10532.5151235051,1.0,1.0,1.0,3.0,0.0,0.0,437.0,153026,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
83010,1.0,6462.092926991014,1.0,0.0,0.0,3.0,0.0,1.0,157.0,153010,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
82129,1.0,12463.29949152099,0.0,2.0,1.0,4.0,1.0,1.0,611.0,152129,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
78461,1.0,9405.030920804533,0.0,1.0,0.0,3.0,2.0,1.0,601.0,148461,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
79675,2.0,7745.494096093479,1.0,0.0,0.0,0.0,2.0,2.0,248.0,149675,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
84944,1.0,7504.366039026368,0.0,0.0,1.0,2.0,1.0,1.0,140.0,154944,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
83494,1.0,8138.854414783791,0.0,2.0,0.0,5.0,2.0,1.0,896.0,153494,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
76377,0.0,9909.811698649975,0.0,2.0,1.0,0.0,1.0,0.0,933.0,146377,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
83446,2.0,8473.07019405227,1.0,0.0,1.0,0.0,1.0,0.0,214.0,153446,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
71581,1.0,5016.988613425694,0.0,0.0,0.0,2.0,1.0,1.0,980.0,141581,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77943,1.0,9431.809047778515,1.0,0.0,1.0,5.0,1.0,1.0,35.0,147943,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
73538,0.0,13126.68587475896,1.0,2.0,0.0,1.0,1.0,2.0,176.0,143538,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
77502,2.0,11416.96307095014,0.0,0.0,0.0,2.0,1.0,0.0,5.0,147502,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
82769,0.0,10340.51004174054,0.0,2.0,0.0,1.0,0.0,0.0,46.0,152769,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
76928,0.0,6465.7313927921805,1.0,1.0,1.0,1.0,0.0,0.0,593.0,146928,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
75845,1.0,10234.325600219338,1.0,1.0,1.0,2.0,2.0,1.0,732.0,145845,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
74436,2.0,7727.252308573688,1.0,2.0,0.0,2.0,1.0,0.0,498.0,144436,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
76161,0.0,5589.604001971924,1.0,0.0,1.0,2.0,2.0,2.0,964.0,146161,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
70643,1.0,7840.99072425323,0.0,1.0,0.0,5.0,2.0,0.0,588.0,140643,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
76582,0.0,8947.459332895713,1.0,0.0,1.0,0.0,1.0,1.0,609.0,146582,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
76619,1.0,10901.781791919866,0.0,2.0,1.0,2.0,0.0,0.0,256.0,146619,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
71087,2.0,11540.359657853274,0.0,0.0,1.0,5.0,0.0,1.0,351.0,141087,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,6
73319,2.0,4533.075515025045,0.0,1.0,1.0,3.0,2.0,2.0,926.0,143319,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,2
77826,0.0,12105.12071698685,1.0,0.0,1.0,4.0,1.0,1.0,333.0,147826,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,3
75979,1.0,6825.085772982643,0.0,2.0,0.0,3.0,0.0,1.0,404.0,145979,policy30,RICE,0.2640941936249408,0.0010000036507811,7.0,,Sufficitarian,0
