Unnamed: 0,fdamage,fosslim,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,scenario_pop_gdp,scenario_sigma,t2xco2_dist,t2xco2_index,scenario,policy,model,sr,irstp,miu_period,egalitarian_discounting,principle,clusters
48446,1.0,12676.31151359612,0.0,1.0,1.0,1.0,1.0,0.0,236.0,48446,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
36581,1.0,13578.041943975988,1.0,1.0,0.0,1.0,2.0,1.0,422.0,36581,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
42943,0.0,8861.413655074135,1.0,0.0,1.0,1.0,0.0,0.0,489.0,42943,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
38538,2.0,10392.781670650322,1.0,2.0,0.0,3.0,1.0,2.0,944.0,38538,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
42502,2.0,8577.266436046164,1.0,1.0,1.0,5.0,1.0,0.0,464.0,42502,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,2
47769,1.0,6924.88206647721,0.0,0.0,1.0,0.0,1.0,0.0,948.0,47769,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
41928,1.0,4556.289251165324,0.0,2.0,1.0,1.0,2.0,1.0,733.0,41928,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
40845,0.0,7884.120306928888,1.0,0.0,1.0,4.0,0.0,1.0,995.0,40845,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
39436,2.0,5382.064919159674,1.0,0.0,0.0,3.0,0.0,0.0,157.0,39436,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
41161,1.0,9304.85439432045,1.0,1.0,1.0,5.0,2.0,0.0,83.0,41161,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
35643,2.0,9009.71376502066,0.0,0.0,1.0,2.0,1.0,1.0,626.0,35643,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,3
41582,0.0,4180.89263388678,0.0,0.0,1.0,0.0,2.0,1.0,340.0,41582,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
41619,0.0,11154.100721846104,1.0,2.0,0.0,2.0,0.0,1.0,923.0,41619,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,0
36087,2.0,8340.380942496991,1.0,1.0,1.0,3.0,2.0,2.0,997.0,36087,policy19,RICE,0.2256102460180492,0.0041555063610686,5.0,,Prioritarian,1
