,fdamage,t2xco2_index,t2xco2_dist,fosslim,scenario_pop_gdp,scenario_sigma,scenario_cback,scenario_elasticity_of_damages,scenario_limmiu,Distance to treshold 2055,Population under treshold 2055,Distance to treshold 2105,Population under treshold 2105,Distance to treshold 2155,Population under treshold 2155,Distance to treshold 2205,Population under treshold 2205,Distance to treshold 2305,Population under treshold 2305,Total Aggregated Utility
1113,1,575,2,10582.54779732703,4,1,0,1,1,0.12258127798832663,896.8331390502575,0.867756044930206,2009.847171736596,62.23611348936786,2126.9674833382687,18.532736100270377,3419.785761007346,20.24150874504362,3037.699605435827,7592.383753662137
1114,1,248,1,13231.097809653664,2,1,1,1,0,0.5233287965089861,392.11377720333263,6.791430837130172,1784.313778861636,62.39300903663253,3353.5590827052038,69.20521081294193,3862.734694352202,79.4944867379014,3862.734694352202,11886.362550293397
1115,2,499,0,10166.074441472148,2,1,0,1,1,0.07137731568042316,392.11377720333263,52.744046036077364,1296.1421384987152,61.83571840240285,3862.734694352202,68.41455342239054,4460.9965686192645,79.61322953256595,3862.734694352202,7432.526942823692
1116,1,309,2,7003.547740968752,2,1,1,1,1,0.5647088302277747,392.11377720333263,53.04850440569126,1784.313778861636,62.300044796874495,3487.8933331121916,69.07303451503827,3862.734694352202,79.54763712918033,3862.734694352202,10127.699718278842
1117,1,588,2,10257.164566113457,0,1,1,1,0,0.03821947597865716,322.2881872211466,6.677697767537371,806.8959842396225,64.58294270307181,2450.364884175149,72.2123212538134,3356.338888052043,83.7821428871172,4325.190940062255,13789.498472605359
1118,0,950,2,11539.653166777882,0,1,1,1,1,0.0,0.0,0.0007148620400019845,372.6198936204345,64.35571648495697,708.6339296482347,57.34501343022663,2138.2536191752833,84.28471203416966,3076.666409689089,13605.072801649227
1119,1,254,2,10370.667275820117,2,1,0,1,1,0.5066270963825132,392.11377720333263,1.9968649113960524,1784.313778861636,62.4899573990441,2512.338440175899,69.42703485159228,3487.8933331121916,80.05617555826622,3487.8933331121916,10550.009332179246
1120,2,453,1,6210.114387874857,5,1,0,1,1,0.0,0.0,53.880552994099716,1937.497941656969,62.08122379307658,3782.7619401295824,68.65159162326363,3911.6735014969886,79.88107896003338,3760.5531845137834,9249.516354217374
1121,1,784,1,10146.078838268224,0,1,1,1,0,0.0,0.0,1.1934543182245334,372.6198936204345,64.75609704479577,1862.6636445874174,72.53468475863033,2611.290883591959,84.24733350675372,3490.6721883148266,9650.864168601138
1122,1,735,1,12163.300633594843,2,1,0,1,1,0.42097518242864185,392.11377720333263,6.090811930000931,622.5058907699087,62.71403325175937,1876.0716868837226,67.43493447754807,2350.113896524737,80.5531644361533,1876.0716868837226,10656.960914511359
1123,2,132,2,7703.182786840309,2,1,0,1,0,0.05121155931941357,392.11377720333263,0.3903408554343586,488.1716403629208,62.72294905510262,1876.0716868837226,69.71499698117879,2350.113896524737,52.29444054086386,2350.113896524737,10678.31980499461
1124,2,117,1,4323.844475996137,5,1,1,1,1,0.0,0.0,53.79451292040112,2208.514786076904,61.80266149782835,3782.7619401295824,68.33118831880797,3911.6735014969886,79.44209734593892,3911.6735014969886,9342.957627748741
1125,1,94,2,5613.968529996251,1,1,1,1,0,0.09929746407249085,336.4130577544048,53.291488983836125,1360.387732598904,62.45893821468145,2838.929828168075,69.01493104621227,3315.3016312010295,79.02619668562889,3570.132172910755,9418.838857399953
1126,1,934,1,7750.224041394628,0,1,1,1,1,0.0,0.0,1.0663037000461486,372.6198936204345,64.78067311255414,1621.9515758533562,72.62235930278955,2161.80524750637,84.65022808391697,1498.257317547625,6907.357162465977
1127,1,820,1,9118.044905117562,1,1,0,1,0,0.022044352350138574,336.4130577544048,53.374703255073605,923.0288117910679,62.77853985398226,2128.863527450852,69.66003787485852,2838.929828168075,80.0248066961066,2838.929828168075,11700.457729594707
1128,2,499,1,13358.924748271183,2,1,1,1,1,0.06374789916486345,392.11377720333263,4.779673829067817,488.1716403629208,62.23406301240217,3512.4177755453147,69.01807018004199,3862.734694352202,80.2445292574962,3338.5708134360975,8996.157991878365
1129,1,680,1,4559.622066605323,0,1,1,1,0,0.026293804028497347,322.2881872211466,3.893215005259419,668.5281581986635,64.625072452467,2238.4328570404373,72.29294570103826,3356.338888052043,83.90104633208146,3944.606878708656,13587.024732767164
1130,1,411,0,9020.639586976506,0,1,0,1,1,0.00014076818043784467,322.2881872211466,1.4789112039673182,372.6198936204345,64.75053892264094,1862.6636445874174,72.57102790773664,2339.2681182821393,54.96911539103979,1873.6904389605884,6882.98360013027
1131,1,469,2,6454.701336267517,0,1,0,1,0,0.0,0.0,1.35446065176714,372.6198936204345,64.74524778959623,1862.6636445874174,72.51439527319361,2914.1520211653615,84.21082014234996,3490.6721883148266,10147.244343103594
1132,0,890,1,8341.621235115032,4,1,1,1,0,1.0547877441919962,448.41656952512875,1.3342640326699233,676.8800301167952,2.0278854351110827,676.8800301167952,2.538061788808768,676.8800301167952,0.05793152072280261,1353.7600602335904,9307.186944029572
1133,1,330,1,4296.458352156216,3,1,0,1,1,1.1079282736797835,468.34721663128005,0.4765848779897366,1480.4925875438719,0.6449763509471937,1480.4925875438719,0.6879799595235063,1480.4925875438719,0.5472823075683486,1480.4925875438719,7253.473053034941
1134,1,575,0,6985.318407081188,3,1,1,1,0,0.09154344087437494,936.6944332625601,1.290215492024233,1895.3104670826424,3.906358632037088,3504.484132329905,69.1258824665886,3504.484132329905,79.6588309760254,3504.484132329905,8055.216755458578
1135,0,857,2,10367.519161234926,0,1,1,1,0,0.0,0.0,0.45721346078252445,372.6198936204345,51.781265150680895,1986.1841993580556,57.01677054583911,3332.787259720956,82.61672016798941,4767.6328844876325,12910.353278202407
1136,1,996,1,5988.601815349461,5,1,1,1,0,0.0,0.0,54.102196243168756,900.0710195073615,63.69831062717658,2631.769437298126,70.7185425720845,2901.1835321338954,81.36155591333097,2901.1835321338954,15634.878466687105
1137,1,483,0,5791.675439106261,4,1,0,1,0,0.11389744873191687,896.8331390502575,0.7728222435301237,2009.847171736596,62.258231777914446,2126.9674833382687,54.70071386357037,3110.6497661463163,20.22419556832602,3530.808872453228,8244.619135113602
1138,2,235,2,10736.05989052514,1,1,0,1,0,0.0,0.0,53.142368558252365,1716.8722823928454,61.204231451092404,3588.638981579932,67.67617666856363,3740.2063663617973,77.90480736898617,3740.2063663617973,6542.078169115794
1139,1,305,2,13596.846493826846,1,1,1,1,1,0.05216179479343874,336.4130577544048,53.346453345272636,1267.0526340908361,62.69966500660039,2569.9659289258475,69.55378099910095,2838.929828168075,80.11950788918168,2838.929828168075,10003.178670795138
1140,1,927,2,13254.78790133913,2,2,1,1,0,0.5208986839850951,392.11377720333263,52.789158759563946,943.0931363323311,50.11582355578238,2350.113896524737,69.62735132921127,3353.5590827052038,51.9619110488952,3833.0050211077373,13072.541566582971
1141,1,820,0,13223.96133500084,1,1,0,2,1,0.21465502717134743,336.4130577544048,53.194043792400265,923.0288117910679,63.319182280646885,1145.161332300514,70.57170999257218,1145.161332300514,81.40406957210563,1016.3639102991358,9325.937329553693
1142,1,575,2,10641.78525183977,0,1,0,1,1,0.09374958843454684,322.2881872211466,53.61000535787852,982.9951175780106,64.42518371514008,3221.6816934696303,71.97440130734537,3759.476465406042,83.91630125751696,3944.606878708656,12062.929495502292
1143,2,929,0,9247.926586160023,2,1,0,1,1,0.05385432843140969,392.11377720333263,0.6033107979401515,488.1716403629208,62.70070668250357,1876.0716868837226,67.40025357768387,2350.113896524737,70.60826831901058,943.0931363323311,9573.017315701887
1144,1,309,2,8989.870204322873,0,1,1,1,0,0.14853614594748776,322.2881872211466,53.894963158345135,1655.0358353389097,64.10486854664849,3527.484401369682,71.27072786944967,4396.3506599520315,53.59071348197398,5517.455198205387,11674.420218648827
1145,2,117,1,5530.528652595125,5,1,0,1,1,0.0,0.0,53.797797426034215,2208.514786076904,61.8189943429458,3782.7619401295824,68.36104321493507,3911.6735014969886,79.4428403705255,3911.6735014969886,9359.868487695028
1146,1,413,1,9969.492116194926,2,1,0,1,0,0.46717839828412266,392.11377720333263,52.77665078992805,1027.0883286775713,62.07516031369951,2350.113896524737,69.5220240281372,3487.8933331121916,51.98210249781711,3808.480578674614,12052.004075350109
1147,2,217,0,11962.796786702722,0,1,0,1,0,0.0,0.0,53.93148549260496,1655.0358353389097,62.867274795973884,4626.914013085427,69.66500412815597,4703.171206614408,81.62301561360199,5037.151280444479,8277.814407884103
1148,1,681,0,13223.823420219423,0,1,0,1,0,0.0,0.0,1.6902776847243086,372.6198936204345,51.78410115156638,2142.531220497853,40.99693154199463,3310.4301092497813,84.14547684835202,3518.0307044545225,11185.165373238695
1149,1,506,1,7635.229497911669,2,1,0,1,0,0.5159368309201908,392.11377720333263,4.320341933814152,1784.313778861636,62.42126785210158,3353.5590827052038,69.258505503851,3833.0050211077373,79.56932139099125,3862.734694352202,11960.260244564417
1150,1,309,2,6733.739921471655,4,1,1,1,0,0.15251317726679092,896.8331390502575,2.1250921316310833,2126.9674833382687,18.239429985473837,3530.808872453228,69.00274089403979,3887.9801546622853,51.568560770382994,4121.832246643048,7445.947495052227
1151,1,304,0,9008.479679114851,0,1,0,1,0,0.0,0.0,0.43114626429674385,372.6198936204345,64.85108921523724,1199.2385200652923,70.22958847258758,2035.3173473789363,84.46272268096956,2434.4593529698436,6937.997702994662
1152,1,112,2,4861.003955828442,0,1,0,1,0,0.0,0.0,0.7907552829263483,372.6198936204345,64.80194515528585,1533.77907894918,72.61496325460904,2321.6495876411973,31.24852707430319,3332.7108584855887,6895.985630132306
1153,1,820,1,7899.681280291783,1,1,1,1,1,0.014545477768337589,336.4130577544048,53.029227389753075,923.0288117910679,62.8361881377334,1935.1862266672958,55.091827518134465,2816.1598653875876,52.30603597237021,2797.653056718411,10047.649252880079
1154,1,309,2,6551.247050599019,1,1,0,1,1,0.058901903125177624,336.4130577544048,53.3425071053764,1267.0526340908361,62.681846531164624,2588.4727375950242,69.51930628988306,2838.929828168075,80.04069641968282,2838.929828168075,10233.117617196507
1155,1,883,1,5743.809571143629,2,1,1,1,1,0.5393243255982274,392.11377720333263,14.973088393855955,1784.313778861636,62.38284495761283,3353.5590827052038,69.23091656682405,3862.734694352202,79.79122447823745,3833.0050211077373,10188.012221695168
1156,1,950,1,9947.716889964027,0,1,0,1,1,0.0,0.0,0.9204565266794313,372.6198936204345,64.8006627186736,1533.77907894918,72.65484837150859,2035.3173473789363,84.67159527039459,1183.6025304532388,6922.212522064332
1157,1,235,2,4410.473413152333,2,1,0,1,1,0.43883354456074164,392.11377720333263,10.848913708027174,622.5058907699087,62.671465061663184,1876.0716868837226,69.73800178716819,2350.113896524737,70.31428588074988,2350.113896524737,10560.606925558359
1158,1,844,1,11116.798962341158,0,1,1,1,0,0.01930247743537339,322.2881872211466,3.0651542350306666,372.6198936204345,64.14299828606092,2142.531220497853,72.33805140415787,3330.3342863696384,83.96705563981243,3944.606878708656,13109.953780053245
1159,2,135,2,7559.577977795783,2,1,0,1,0,0.057763778504155816,392.11377720333263,1.7514866479852438,488.1716403629208,62.41816219306878,3353.5590827052038,69.18471993748969,3862.734694352202,79.87490492528563,3833.0050211077373,10191.513973169762
1160,1,673,0,11379.707535742968,2,1,0,1,0,0.39975391902626556,392.11377720333263,4.479198877363475,488.1716403629208,62.7355406742905,1876.0716868837226,67.44099709467339,2350.113896524737,70.27706670580058,2350.113896524737,11062.343230630217
1161,1,393,1,13427.896541304952,0,1,1,1,1,0.030661320038284146,322.2881872211466,3.564369831708197,668.5281581986635,64.14395622718419,2142.531220497853,57.135163753900315,3330.3342863696384,84.43171041966224,2434.4593529698436,9898.333075519178
1162,1,718,1,7468.565074024116,5,1,0,1,1,0.0,0.0,54.10275862542689,900.0710195073615,63.7202012158294,2298.870325470308,70.80228893141548,2901.1835321338954,81.71028513581452,2878.9747765180964,13892.903440709322
1163,1,155,1,7954.203378711761,0,1,0,1,1,0.05802468364548541,322.2881872211466,53.64931329867074,806.8959842396225,64.56206057036884,2450.364884175149,72.23539408809783,3356.338888052043,54.73957946787185,3490.6721883148266,11726.929912067599
1164,1,307,0,8748.136856963562,0,1,0,1,1,0.09244167100839784,322.2881872211466,53.61147652324806,982.9951175780106,64.43048374525743,3221.6816934696303,71.98472978645354,3759.476465406042,83.93003253042339,3944.606878708656,12100.924051288443
1165,1,912,0,9574.45314065121,0,1,1,1,0,0.0,0.0,1.1794618780885782,372.6198936204345,64.75739892340961,1862.6636445874174,72.53701278155083,2611.290883591959,84.25056029110691,3490.6721883148266,9653.31151302407
1166,1,856,2,5560.326616318529,0,1,1,1,0,0.0,0.0,0.0904096744597413,372.6198936204345,64.40017008668663,914.9333056926503,72.79563882675065,1525.1792446095053,73.91632387278668,2133.2235534446068,6983.609204075033
1167,1,507,2,7040.488592067799,0,1,1,1,0,0.0,0.0,1.1369658499748778,372.6198936204345,64.76142356992587,1621.9515758533562,72.54419995717471,2611.290883591959,73.62694680771399,3490.6721883148266,9660.831150401853
1168,1,77,0,4904.030221649577,0,1,1,1,1,0.0,0.0,0.8390362970577547,372.6198936204345,64.80445839333512,1533.77907894918,72.66168635896007,2035.3173473789363,84.68466432900796,1183.6025304532388,6925.483665442846
1169,1,310,2,6057.2391618658285,0,1,1,1,1,0.0,0.0,0.8640890099919063,372.6198936204345,64.80165929039124,1533.77907894918,72.65708778987876,2035.3173473789363,84.68069473333543,1183.6025304532388,6923.3765921668555
1170,2,10,0,11209.49201257432,2,1,0,1,1,0.05310570934996384,392.11377720333263,0.4977435025226262,488.1716403629208,62.7296829516012,1784.313778861636,67.44327708266827,2350.113896524737,14.684834290069178,622.5058907699087,9617.198641753741
1171,0,705,1,6289.8702994636615,3,1,1,1,1,1.0932338877350767,468.34721663128005,0.42510904754458734,1480.4925875438719,0.5972228413015128,1480.4925875438719,0.7076038835809362,1480.4925875438719,0.7488330853591312,1480.4925875438719,9781.094123383327
1172,2,499,0,6000.684941095528,4,1,0,1,0,0.9007040006957143,448.41656952512875,0.3209349511966295,1662.89605509462,18.260866781981576,3530.808872453228,69.04967766698633,3876.400590564865,79.59103717147708,3739.8176033173013,6935.715656636904
1173,1,3,1,5217.408661219118,4,1,0,1,1,1.0534730417137708,448.41656952512875,1.3022736001317554,676.8800301167952,1.7155716267451804,676.8800301167952,1.813047797013267,676.8800301167952,1.535432262379397,676.8800301167952,6172.967303536779
1174,1,309,0,6170.077338489355,3,1,0,1,0,0.1137793653525423,936.6944332625601,0.40634796448221233,2852.0115901453587,61.983286435720125,3504.484132329905,54.4584435571831,4078.630509883843,20.136714144409783,4699.045156867783,7972.690421912172
1175,1,101,1,5322.972234187639,1,2,0,2,1,0.25658420994791786,336.4130577544048,53.21901655140457,441.1024014749958,63.39464043625068,1016.3639102991358,70.67730318051491,1016.3639102991358,71.17489511977637,923.0288117910679,8645.834256129065
1176,1,257,2,6235.745835676481,2,1,1,1,0,0.746242010512278,392.11377720333263,52.51742377355429,2350.113896524737,61.52635417475711,4460.9965686192645,67.69569807716418,4782.079805110538,77.11846241557222,4965.264442433595,5653.435786343469
1177,1,298,1,9752.335382762605,0,1,0,1,1,0.0,0.0,0.47064900066395166,372.6198936204345,64.85670416125929,1199.2385200652923,57.410654982025854,2035.3173473789363,74.0531180843009,898.569582872551,6963.443600564595
1178,1,118,2,10076.68440607863,1,1,1,1,0,0.05375052816643788,336.4130577544048,53.34001685495427,1267.0526340908361,62.65210437035046,2588.4727375950242,69.41443735771512,2838.929828168075,79.60712142949416,3315.3016312010295,10904.650540572758
1179,1,923,1,6045.724228442568,1,2,1,2,0,0.30124468404147664,336.4130577544048,53.20806370845569,729.3515110075118,63.36686891629724,1016.3639102991358,70.63623280757166,1145.161332300514,81.39541638329946,1016.3639102991358,9749.030983875899
1180,1,414,1,4409.601299626861,0,1,0,1,1,0.044892045160105254,322.2881872211466,6.4555851746974815,806.8959842396225,64.60834528770067,2266.051775268491,72.32059737173837,3330.3342863696384,84.33906003081128,3052.8288508455366,10837.884458254188
